회사명,거래소코드,회계년도,EV/EBITDA
(주)대우건설,47040,2015,10.44
(주)STX,11810,2010,35.27
(주)탑엔지니어링,65130,2019,7.29
한국항공우주산업(주),47810,2010,2.48
금호석유화학(주),11780,2012,17.08
(주)엔씨소프트,36570,2015,16.26
한국가스공사(주),36460,2014,18.96
(주)탑엔지니어링,65130,2018,8.66
에스케이디스커버리(주),6120,2012,26.28
금호석유화학(주),11780,2010,9.09
(주)웹젠,69080,2016,8.1
(주)웹젠,69080,2014,59.0
(주)웹젠,69080,2017,25.19
SK이노베이션(주),96770,2016,49.32
(주)케이지이니시스,35600,2018,7.68
(주)다우데이타,32190,2010,45.12
(주)STX,11810,2012,98.89
세종공업(주),33530,2014,22.35
한국전자금융(주),63570,2018,6.94
대상(주),1680,2017,9.35
(주)코오롱,2020,2019,28.04
(주)이마트,139480,2011,15.52
AJ네트웍스(주),95570,2016,7.14
씨제이대한통운(주),120,2013,33.16
에쓰-오일(주),10950,2019,16.92
(주)삼양홀딩스,70,2017,26.83
넷마블(주),251270,2015,-0.24
예스이십사(주),53280,2019,8.51
(주)코오롱,2020,2017,44.42
(주)네오위즈홀딩스,42420,2012,13.05
아이에스동서(주),10780,2019,24.09
(주)대우건설,47040,2018,5.38
동원시스템즈(주),14820,2019,20.06
현대글로비스(주),86280,2012,18.12
(주)대우건설,47040,2017,8.61
AJ네트웍스(주),95570,2018,6.24
(주)STX,11810,2011,36.03
롯데렌탈(주),89860,2014,3.51
(주)코오롱,2020,2018,36.59
(주)아이디스,143160,2019,21.13
대상홀딩스(주),84690,2017,31.82
삼성엔지니어링(주),28050,2012,8.35
(주)네오위즈,95660,2012,4.46
(주)아이디스,143160,2016,8.06
케이지케미칼(주),1390,2017,44.77
케이지케미칼(주),1390,2019,49.06
에스케이디스커버리(주),6120,2010,18.67
(주)효성,4800,2018,6.78
(주)대우건설,47040,2019,14.3
(주)위메이드,112040,2014,0.0
(주)드래곤플라이,30350,2012,22.96
동원시스템즈(주),14820,2016,44.22
동원시스템즈(주),14820,2018,18.92
(주)에스에프에이,56190,2017,4.73
(주)엔씨소프트,36570,2013,26.56
(주)솔루엠,248070,2017,0.0
(주)디엠에스,68790,2010,9.81
(주)휴맥스,115160,2019,326.35
(주)아이디스,143160,2018,23.49
동원시스템즈(주),14820,2017,37.8
(주)엘엑스하우시스,108670,2018,8.87
케이지케미칼(주),1390,2018,53.04
에이치엘홀딩스(주),60980,2012,12.79
(주)영원무역홀딩스,9970,2016,65.75
롯데제과(주),280360,2018,9.17
(주)엘지헬로비전,37560,2011,1.46
(주)포스코인터내셔널,47050,2017,10.27
나이스정보통신(주),36800,2019,5.83
동부건설(주),5960,2011,0.0
(주)태영건설,9410,2014,0.0
대상홀딩스(주),84690,2019,13.39
(주)에이치비테크놀러지,78150,2019,24.12
한국가스공사(주),36460,2010,13.13
(주)엘엑스하우시스,108670,2017,7.9
(주)엠게임,58630,2012,10.58
SK이노베이션(주),96770,2015,19.65
한일홀딩스(주),3300,2018,26.11
코오롱인더스트리(주),120110,2015,7.83
(주)큐리어스,45050,2010,8.54
(주)대웅,3090,2016,89.51
(주)영원무역홀딩스,9970,2019,33.4
(주)삼양홀딩스,70,2018,17.45
(주)삼양홀딩스,70,2016,23.12
나이스정보통신(주),36800,2018,2.7
대상홀딩스(주),84690,2018,23.2
(주)신세계인터내셔날,31430,2017,13.68
(주)서연,7860,2019,12.05
롯데정밀화학(주),4000,2017,9.72
(주)신세계인터내셔날,31430,2018,16.43
한국가스공사(주),36460,2018,13.98
씨제이프레시웨이(주),51500,2015,23.08
한국앤컴퍼니(주),240,2016,37.96
에쓰-오일(주),10950,2014,170.05
(주)대웅,3090,2017,78.43
(주)삼양홀딩스,70,2019,34.14
(주)다우기술,23590,2011,13.33
LG이노텍(주),11070,2011,11.37
LG이노텍(주),11070,2012,8.0
(주)에스엠엔터테인먼트,41510,2018,21.74
(주)파라다이스,34230,2016,14.16
세종공업(주),33530,2016,20.76
코나아이(주),52400,2015,12.22
(주)카카오,35720,2014,32.9
(주)카카오,35720,2014,32.9
(주)대웅,3090,2018,79.77
제일모직(주),1300,2011,13.68
한국전자금융(주),63570,2019,5.48
에쓰-오일(주),10950,2018,17.38
한국항공우주산업(주),47810,2015,17.16
엔에이치엔(주),181710,2013,85.74
현대글로비스(주),86280,2019,7.15
(주)파라다이스,34230,2019,39.72
(주)엘엑스하우시스,108670,2019,7.22
세종공업(주),33530,2015,15.68
(주)파라다이스,34230,2018,56.91
한국항공우주산업(주),47810,2017,0.0
(주)다우데이타,32190,2011,36.33
(주)신세계인터내셔날,31430,2019,14.25
(주)파라다이스,34230,2017,119.26
한국항공우주산업(주),47810,2014,15.52
엔브이에이치코리아(주),67570,2019,15.49
(주)엘지생활건강,51900,2011,28.51
현대글로비스(주),86280,2018,8.54
동부건설(주),5960,2010,12.68
(주)포스코인터내셔널,47050,2019,5.89
에이치엘만도(주),204320,2018,9.43
(주)포스코아이씨티,22100,2013,9.64
에쓰-오일(주),10950,2016,7.2
(주)하림홀딩스,24660,2016,274.58
쌍용자동차(주),3620,2016,5.59
한국가스공사(주),36460,2015,16.03
롯데렌탈(주),89860,2016,3.12
에스케이씨(주),11790,2011,7.34
에쓰-오일(주),10950,2015,11.48
(주)원익아이피에스,240810,2019,23.55
에이치엘만도(주),204320,2019,9.5
(주)호텔신라,8770,2012,11.25
현대글로비스(주),86280,2014,22.14
현대글로비스(주),86280,2013,19.22
(주)카카오,35720,2010,8.14
(주)카카오,35720,2010,8.14
하이트진로(주),80,2012,13.86
(주)크라운해태홀딩스,5740,2019,35.89
롯데케미칼(주),11170,2017,5.4
(주)케이티앤지,33780,2017,11.23
(주)크라운해태홀딩스,5740,2018,28.52
씨제이이앤엠(주),130960,2015,8.82
현대로템(주),64350,2010,5.43
(주)DB하이텍,990,2017,3.71
한국가스공사(주),36460,2017,14.47
(주)드림어스컴퍼니,60570,2018,37.64
(주)하림홀딩스,24660,2017,109.28
에이케이홀딩스(주),6840,2014,101.22
씨제이이앤엠(주),130960,2014,6.25
에스에스씨피(주),71660,2010,14.53
에스케이씨(주),11790,2018,10.46
(주)엘에프,93050,2012,6.46
(주)현대그린푸드,5440,2019,13.86
에스케이네트웍스(주),1740,2016,12.16
(주)다우기술,23590,2012,30.15
(주)엔씨소프트,36570,2012,27.52
(주)엘지생활건강,51900,2010,25.24
쌍용자동차(주),3620,2014,44.13
코나아이(주),52400,2016,0.0
(주)에스엠엔터테인먼트,41510,2019,16.35
(주)태영건설,9410,2015,131.22
코웨이(주),21240,2010,8.61
두산밥캣(주),241560,2019,25.16
에스케이씨(주),11790,2019,22.33
(주)셀트리온,68270,2013,30.51
(주)셀트리온,68270,2013,30.51
코웨이(주),21240,2013,10.04
(주)엘에프,93050,2014,5.59
(주)콘텐트리중앙,36420,2010,0.0
(주)제이콘텐트리,36420,2010,14.0
현대글로비스(주),86280,2017,8.47
(주)웨이브일렉트로닉스,95270,2019,0.0
에쓰-오일(주),10950,2017,10.75
현대글로비스(주),86280,2016,9.78
제일모직(주),1300,2012,11.38
AJ네트웍스(주),95570,2019,5.94
한국가스공사(주),36460,2012,16.49
쌍용자동차(주),3620,2015,9.05
(주)아이디스홀딩스,54800,2017,38.73
(주)케이티앤지,33780,2019,9.84
한국타이어앤테크놀로지(주),161390,2015,13.58
한국가스공사(주),36460,2016,16.05
(주)제일기획,30000,2013,45.77
씨제이이앤엠(주),130960,2011,5.78
두산밥캣(주),241560,2018,0.0
코웨이(주),21240,2015,9.6
(주)엘지,3550,2019,19.07
(주)카카오게임즈,293490,2019,-3.51
현대로템(주),64350,2011,4.49
(주)DB하이텍,990,2011,11.93
(주)엘에프,93050,2013,6.05
(주)현대그린푸드,5440,2018,16.48
코웨이(주),21240,2011,8.35
현대로템(주),64350,2015,0.0
씨제이이앤엠(주),130960,2016,7.74
현대위아(주),11210,2014,9.32
코나아이(주),52400,2017,0.0
롯데렌탈(주),89860,2015,3.28
코나아이(주),52400,2018,0.0
한국항공우주산업(주),47810,2018,15.31
코웨이(주),21240,2014,11.35
코웨이(주),21240,2017,11.69
(주)엘지,3550,2011,22.24
씨제이씨지브이(주),79160,2012,7.13
코웨이(주),21240,2016,12.22
(주)카카오,35720,2011,11.45
(주)카카오,35720,2011,11.45
한국앤컴퍼니(주),240,2019,21.51
현대글로비스(주),86280,2015,13.76
(주)디비아이엔씨,12030,2018,349.28
롯데케미칼(주),11170,2016,6.75
(주)엘에프,93050,2015,6.2
(주)웅진씽크빅,95720,2011,9.37
씨제이씨지브이(주),79160,2015,20.64
(주)엘지헬로비전,37560,2012,5.4
코웨이(주),21240,2012,9.49
한국앤컴퍼니(주),240,2017,39.2
(주)드림어스컴퍼니,60570,2019,0.0
제일모직(주),1300,2010,13.04
한국타이어앤테크놀로지(주),161390,2014,10.99
(주)엠게임,58630,2013,0.0
코웨이(주),21240,2018,9.08
한국앤컴퍼니(주),240,2018,26.21
(주)다우기술,23590,2019,20.96
한국항공우주산업(주),47810,2013,14.65
넷마블(주),251270,2016,0.62
(주)아이디스홀딩스,54800,2015,26.47
두산에너빌리티(주),34020,2010,22.23
(주)엘지생활건강,51900,2012,36.89
씨제이씨지브이(주),79160,2013,9.97
(주)펄어비스,263750,2019,14.46
한세예스24홀딩스(주),16450,2015,197.81
롯데렌탈(주),89860,2019,3.55
에이케이홀딩스(주),6840,2015,73.26
삼성엔지니어링(주),28050,2013,0.0
롯데렌탈(주),89860,2017,3.2
(주)씨제이이엔엠,35760,2010,11.52
(주)포스코인터내셔널,47050,2015,11.11
(주)신세계,4170,2013,13.0
(주)케이티앤지,33780,2014,8.7
(주)태영건설,9410,2016,10.87
(주)서연,7860,2017,42.82
(주)휴맥스,115160,2018,0.0
(주)카카오게임즈,293490,2018,-1.34
(주)한진,2320,2018,19.11
(주)한진,2320,2017,17.46
(주)아이디스홀딩스,54800,2016,23.27
(주)한진,2320,2019,10.93
기아(주),270,2010,9.61
한국가스공사(주),36460,2013,16.04
(주)한글과컴퓨터,30520,2018,10.35
코오롱인더스트리(주),120110,2016,9.18
씨제이이앤엠(주),130960,2012,4.2
(주)케이티앤지,33780,2012,10.15
(주)제이콘텐트리,36420,2011,37.05
(주)콘텐트리중앙,36420,2011,37.05
SK이노베이션(주),96770,2017,10.19
(주)서희건설,35890,2017,2.42
에이치엘만도(주),204320,2016,16.68
롯데정밀화학(주),4000,2016,7.82
씨제이이앤엠(주),130960,2013,4.96
(주)엘엑스인터내셔널,1120,2015,20.92
에이치엘홀딩스(주),60980,2013,13.37
씨제이씨지브이(주),79160,2014,10.76
한국타이어앤테크놀로지(주),161390,2016,14.6
(주)다우데이타,32190,2012,78.92
(주)한진,2320,2016,27.59
(주)엘지,3550,2012,23.09
(주)케이티앤지,33780,2013,9.66
쌍용씨앤이(주),3410,2018,13.29
(주)호텔신라,8770,2013,21.68
(주)DB하이텍,990,2012,9.61
(주)휴맥스,115160,2017,15.75
(주)서연,7860,2018,22.76
코오롱인더스트리(주),120110,2017,11.52
(주)휴맥스,115160,2014,13.22
한화솔루션(주),9830,2018,8.97
에이케이홀딩스(주),6840,2016,54.39
한세예스24홀딩스(주),16450,2016,70.87
(주)두산,150,2010,24.75
(주)엘지,3550,2010,30.62
코웨이(주),21240,2019,12.46
한화솔루션(주),9830,2011,8.28
현대위아(주),11210,2019,10.58
에스케이네트웍스(주),1740,2017,13.0
코오롱인더스트리(주),120110,2018,11.25
(주)웅진씽크빅,95720,2010,6.88
(주)아이마켓코리아,122900,2014,16.53
씨제이프레시웨이(주),51500,2016,17.87
(주)휴맥스,115160,2016,0.0
(주)DB하이텍,990,2014,6.5
현대로템(주),64350,2016,19.6
(주)DB하이텍,990,2016,4.06
한세예스24홀딩스(주),16450,2017,60.94
코오롱인더스트리(주),120110,2019,9.44
(주)엘에프,93050,2016,5.33
(주)다우기술,23590,2013,28.74
(주)씨제이이엔엠,35760,2011,12.52
에이치엘만도(주),204320,2015,12.3
한국가스공사(주),36460,2011,14.81
(주)휴맥스,115160,2015,12.96
LG이노텍(주),11070,2013,6.8
현대로템(주),64350,2014,81.04
엔에이치엔(주),181710,2017,22.1
한세예스24홀딩스(주),16450,2018,45.66
(주)한글과컴퓨터,30520,2019,6.96
에이케이홀딩스(주),6840,2017,52.44
두산에너빌리티(주),34020,2011,18.28
한국콜마(주),161890,2018,21.97
(주)호텔신라,8770,2015,18.12
(주)카카오엠,16170,2013,7.87
(주)엘지화학,51910,2011,7.15
(주)DB하이텍,990,2015,5.11
한화솔루션(주),9830,2016,9.78
에스케이네트웍스(주),1740,2018,13.93
현대로템(주),64350,2012,3.99
씨제이프레시웨이(주),51500,2019,8.05
한국항공우주산업(주),47810,2019,10.0
(주)아이마켓코리아,122900,2019,8.52
(주)엘지,3550,2017,29.95
(주)엘지,3550,2016,23.34
(주)엘지,3550,2013,25.72
한화솔루션(주),9830,2017,8.63
현대위아(주),11210,2015,5.65
씨제이이앤엠(주),130960,2017,11.58
(주)디비아이엔씨,12030,2019,12.86
현대위아(주),11210,2017,13.51
(주)서연,7860,2016,64.92
현대위아(주),11210,2018,11.96
씨제이프레시웨이(주),51500,2018,10.2
에스케이네트웍스(주),1740,2010,15.35
롯데렌탈(주),89860,2018,3.6
(주)제일기획,30000,2014,36.28
한온시스템(주),18880,2019,32.05
(주)아이디스홀딩스,54800,2019,50.38
롯데칠성음료(주),5300,2019,9.32
(주)아이디스홀딩스,54800,2013,25.94
씨제이프레시웨이(주),51500,2017,13.37
(주)아이마켓코리아,122900,2016,6.54
(주)아이디스홀딩스,54800,2014,21.56
(주)태영건설,9410,2018,4.64
(주)호텔신라,8770,2014,17.25
(주)엘지,3550,2014,24.28
(주)아이마켓코리아,122900,2015,16.48
삼성엔지니어링(주),28050,2014,4.03
LG이노텍(주),11070,2014,5.14
한화솔루션(주),9830,2014,17.96
네이버(주),35420,2014,31.48
두산에너빌리티(주),34020,2012,10.55
에스케이네트웍스(주),1740,2015,8.65
(주)오리온홀딩스,1800,2012,83.84
(주)아이마켓코리아,122900,2017,11.34
(주)하림지주,3380,2015,0.0
롯데케미칼(주),11170,2019,8.27
(주)DB하이텍,990,2013,12.36
(주)아이디스홀딩스,54800,2018,50.41
(주)서연,7860,2015,114.1
현대위아(주),11210,2016,6.05
(주)호텔신라,8770,2018,13.16
에이치엘만도(주),204320,2017,67.15
(주)신세계,4170,2014,11.37
현대로템(주),64350,2013,15.85
네이버(주),35420,2013,39.03
(주)엘지화학,51910,2010,9.09
한화솔루션(주),9830,2012,16.47
(주)엘지,3550,2015,29.83
(주)엘지,3550,2018,21.24
엔에이치엔(주),181710,2016,105.96
(주)아이마켓코리아,122900,2018,6.63
에이케이홀딩스(주),6840,2018,36.24
(주)이마트,139480,2012,8.96
(주)엘지화학,51910,2012,10.0
한국타이어앤테크놀로지(주),161390,2017,20.51
(주)엘엑스인터내셔널,1120,2016,48.06
엔에이치엔(주),181710,2019,27.17
(주)다우기술,23590,2018,24.9
한화솔루션(주),9830,2013,23.89
롯데쇼핑(주),23530,2010,11.0
(주)카카오,35720,2012,8.14
(주)카카오,35720,2012,8.14
에이케이홀딩스(주),6840,2019,25.83
한화솔루션(주),9830,2019,16.52
(주)엘지생활건강,51900,2013,34.79
(주)호텔신라,8770,2017,23.4
엔에이치엔(주),181710,2018,21.27
(주)대한항공,3490,2019,7.86
에스케이네트웍스(주),1740,2014,12.76
네이버(주),35420,2015,25.12
(주)유에이블,71530,2010,358.6
(주)지에스리테일,7070,2010,2.53
(주)비지에프,27410,2014,8.48
롯데제과(주),280360,2019,11.63
(주)엘에프,93050,2017,6.51
(주)신세계,4170,2015,11.44
삼성엔지니어링(주),28050,2015,0.0
기아(주),270,2011,11.42
엔에이치엔(주),181710,2014,44.19
(주)호텔신라,8770,2016,12.89
(주)다우데이타,32190,2019,30.47
(주)대한항공,3490,2018,7.21
네이버(주),35420,2010,17.32
(주)비지에프,27410,2012,-0.3
(주)쏠리드,50890,2016,10.51
(주)카카오엠,16170,2014,14.68
씨제이씨지브이(주),79160,2019,8.01
한세예스24홀딩스(주),16450,2019,26.43
(주)하림지주,3380,2016,0.0
(주)케이티스카이라이프,53210,2013,9.09
(주)호텔신라,8770,2019,9.66
(주)케이티스카이라이프,53210,2011,15.29
한국콜마(주),161890,2019,18.7
(주)다우데이타,32190,2013,50.89
(주)비지에프,27410,2015,15.63
(주)다우기술,23590,2014,25.0
한화솔루션(주),9830,2015,17.25
두산밥캣(주),241560,2014,21.15
에스케이네트웍스(주),1740,2011,11.1
씨제이씨지브이(주),79160,2018,12.97
씨제이대한통운(주),120,2014,27.0
(주)카카오엠,16170,2015,25.81
(주)오리온홀딩스,1800,2011,46.09
(주)카카오,35720,2013,9.02
(주)카카오,35720,2013,9.02
(주)씨제이이엔엠,35760,2012,12.23
(주)신세계,4170,2016,9.52
(주)엘에프,93050,2018,3.61
(주)오리온홀딩스,1800,2010,10.25
(주)제일기획,30000,2019,37.42
(주)비지에프리테일,282330,2018,11.23
(주)다우기술,23590,2015,46.18
(주)비지에프,27410,2016,13.58
(주)엘지생활건강,51900,2014,30.65
(주)하림지주,3380,2018,238.27
엔에이치엔(주),181710,2015,0.0
(주)하림지주,3380,2017,185.08
에스케이네트웍스(주),1740,2019,12.13
(주)엘지헬로비전,37560,2013,8.2
(주)엘지생활건강,51900,2015,35.62
씨제이대한통운(주),120,2015,24.83
(주)다우기술,23590,2017,38.36
(주)엘지화학,51910,2013,8.99
(주)비지에프,27410,2013,-0.77
에스케이네트웍스(주),1740,2013,14.87
(주)태영건설,9410,2017,5.65
(주)하림지주,3380,2019,673.78
(주)효성,4800,2012,14.53
(주)케이티스카이라이프,53210,2010,2.51
(주)제일기획,30000,2015,45.48
(주)비지에프리테일,282330,2019,6.62
(주)다우기술,23590,2016,34.93
(주)케이티스카이라이프,53210,2012,12.77
(주)지에스,78930,2010,39.23
(주)두산,150,2011,18.71
(주)케이티스카이라이프,53210,2014,5.7
한화에어로스페이스(주),12450,2010,21.11
(주)신세계,4170,2017,11.95
씨제이씨지브이(주),79160,2016,17.43
(주)한섬,20000,2019,5.77
SK이노베이션(주),96770,2018,8.07
네이버(주),35420,2016,25.48
(주)엘지생활건강,51900,2016,21.46
에스케이네트웍스(주),1740,2012,10.88
(주)이마트,139480,2013,9.68
한화에어로스페이스(주),12450,2011,10.43
한국타이어앤테크놀로지(주),161390,2018,16.65
(주)태영건설,9410,2019,5.36
한화에어로스페이스(주),12450,2012,18.43
(주)카카오엠,16170,2016,18.54
(주)제일기획,30000,2018,37.27
네이버(주),35420,2012,15.72
네이버(주),35420,2011,15.93
(주)대한항공,3490,2013,9.12
롯데칠성음료(주),5300,2010,10.32
에스케이하이닉스(주),660,2010,3.6
(주)다우데이타,32190,2015,37.07
(주)케이티스카이라이프,53210,2016,5.17
기아(주),270,2012,10.55
현대로템(주),64350,2017,32.23
한화에어로스페이스(주),12450,2013,18.94
롯데칠성음료(주),5300,2017,10.89
(주)더블유게임즈,192080,2017,15.03
(주)더블유게임즈,192080,2017,15.03
(주)엘지생활건강,51900,2017,26.89
(주)제일기획,30000,2016,21.63
(주)제일기획,30000,2017,33.81
(주)다우데이타,32190,2017,28.88
(주)다우데이타,32190,2016,40.43
씨제이제일제당(주),97950,2012,18.84
(주)카카오엠,16170,2017,21.54
씨제이씨지브이(주),79160,2017,20.2
